"SUBJECT","Subject","LOCATION","Country","MEASURE","Measure","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"CPALTT01","Consumer prices: all items","SAU","Saudi Arabia","GY","Growth on the same period of the previous year","A","Annual","2021","2021","PC","Percentage","0","Units",,,3.06328988941549,,
"CPALTT01","Consumer prices: all items","SVN","Slovenia","GY","Growth on the same period of the previous year","A","Annual","1993","1993","PC","Percentage","0","Units",,,31.7621274108708,,
"CPALTT01","Consumer prices: all items","SVN","Slovenia","GY","Growth on the same period of the previous year","A","Annual","1994","1994","PC","Percentage","0","Units",,,20.9918161857659,,
"CPALTT01","Consumer prices: all items","SVN","Slovenia","GY","Growth on the same period of the previous year","A","Annual","1995","1995","PC","Percentage","0","Units",,,13.4637240165708,,
"CPALTT01","Consumer prices: all items","SVN","Slovenia","GY","Growth on the same period of the previous year","A","Annual","1996","1996","PC","Percentage","0","Units",,,9.86445661480797,,
"CPALTT01","Consumer prices: all items","SVN","Slovenia","GY","Growth on the same period of the previous year","A","Annual","1997","1997","PC","Percentage","0","Units",,,8.35967943533566,,
"CPALTT01","Consumer prices: all items","SVN","Slovenia","GY","Growth on the same period of the previous year","A","Annual","1998","1998","PC","Percentage","0","Units",,,7.89116569412403,,
"CPALTT01","Consumer prices: all items","SVN","Slovenia","GY","Growth on the same period of the previous year","A","Annual","1999","1999","PC","Percentage","0","Units",,,6.15558769888687,,
"CPALTT01","Consumer prices: all items","SVN","Slovenia","GY","Growth on the same period of the previous year","A","Annual","2000","2000","PC","Percentage","0","Units",,,8.91174506186038,,
"CPALTT01","Consumer prices: all items","SVN","Slovenia","GY","Growth on the same period of the previous year","A","Annual","2001","2001","PC","Percentage","0","Units",,,8.37966587492203,,
"CPALTT01","Consumer prices: all items","SVN","Slovenia","GY","Growth on the same period of the previous year","A","Annual","2002","2002","PC","Percentage","0","Units",,,7.48077770703756,,
"CPALTT01","Consumer prices: all items","SVN","Slovenia","GY","Growth on the same period of the previous year","A","Annual","2003","2003","PC","Percentage","0","Units",,,5.544164217529,,
"CPALTT01","Consumer prices: all items","SVN","Slovenia","GY","Growth on the same period of the previous year","A","Annual","2004","2004","PC","Percentage","0","Units",,,3.59297594249513,,
"CPALTT01","Consumer prices: all items","SVN","Slovenia","GY","Growth on the same period of the previous year","A","Annual","2005","2005","PC","Percentage","0","Units",,,2.45150132316476,,
"CPALTT01","Consumer prices: all items","SVN","Slovenia","GY","Growth on the same period of the previous year","A","Annual","2006","2006","PC","Percentage","0","Units",,,2.45792444195863,,
"CPALTT01","Consumer prices: all items","SVN","Slovenia","GY","Growth on the same period of the previous year","A","Annual","2007","2007","PC","Percentage","0","Units",,,3.65749563284102,,
"CPALTT01","Consumer prices: all items","SVN","Slovenia","GY","Growth on the same period of the previous year","A","Annual","2008","2008","PC","Percentage","0","Units",,,5.64742380573934,,
"CPALTT01","Consumer prices: all items","SVN","Slovenia","GY","Growth on the same period of the previous year","A","Annual","2009","2009","PC","Percentage","0","Units",,,0.839262246793847,,
"CPALTT01","Consumer prices: all items","SVN","Slovenia","GY","Growth on the same period of the previous year","A","Annual","2010","2010","PC","Percentage","0","Units",,,1.80117022137136,,
"CPALTT01","Consumer prices: all items","SVN","Slovenia","GY","Growth on the same period of the previous year","A","Annual","2011","2011","PC","Percentage","0","Units",,,1.80285171941909,,
"CPALTT01","Consumer prices: all items","SVN","Slovenia","GY","Growth on the same period of the previous year","A","Annual","2012","2012","PC","Percentage","0","Units",,,2.59741386039009,,
"CPALTT01","Consumer prices: all items","SVN","Slovenia","GY","Growth on the same period of the previous year","A","Annual","2013","2013","PC","Percentage","0","Units",,,1.76920085881892,,
"CPALTT01","Consumer prices: all items","SVN","Slovenia","GY","Growth on the same period of the previous year","A","Annual","2014","2014","PC","Percentage","0","Units",,,0.199343826570893,,
"CPALTT01","Consumer prices: all items","SVN","Slovenia","GY","Growth on the same period of the previous year","A","Annual","2015","2015","PC","Percentage","0","Units",,,-0.525552285820862,,
"CPALTT01","Consumer prices: all items","SVN","Slovenia","GY","Growth on the same period of the previous year","A","Annual","2016","2016","PC","Percentage","0","Units",,,-0.05499954167048,,
"CPALTT01","Consumer prices: all items","SVN","Slovenia","GY","Growth on the same period of the previous year","A","Annual","2017","2017","PC","Percentage","0","Units",,,1.42910743319296,,
"CPALTT01","Consumer prices: all items","SVN","Slovenia","GY","Growth on the same period of the previous year","A","Annual","2018","2018","PC","Percentage","0","Units",,,1.73860861988181,,
"CPALTT01","Consumer prices: all items","SVN","Slovenia","GY","Growth on the same period of the previous year","A","Annual","2019","2019","PC","Percentage","0","Units",,,1.63052260754335,,
"CPALTT01","Consumer prices: all items","SVN","Slovenia","GY","Growth on the same period of the previous year","A","Annual","2020","2020","PC","Percentage","0","Units",,,-0.0548568157605586,,
"CPALTT01","Consumer prices: all items","SVN","Slovenia","GY","Growth on the same period of the previous year","A","Annual","2021","2021","PC","Percentage","0","Units",,,1.91706506089266,,
"CPALTT01","Consumer prices: all items","ZAF","South Africa","GY","Growth on the same period of the previous year","A","Annual","1993","1993","PC","Percentage","0","Units",,,9.71744655404397,,
"CPALTT01","Consumer prices: all items","ZAF","South Africa","GY","Growth on the same period of the previous year","A","Annual","1994","1994","PC","Percentage","0","Units",,,8.93854748603351,,
"CPALTT01","Consumer prices: all items","ZAF","South Africa","GY","Growth on the same period of the previous year","A","Annual","1995","1995","PC","Percentage","0","Units",,,8.68042526579114,,
"CPALTT01","Consumer prices: all items","ZAF","South Africa","GY","Growth on the same period of the previous year","A","Annual","1996","1996","PC","Percentage","0","Units",,,7.35412590631834,,
"CPALTT01","Consumer prices: all items","ZAF","South Africa","GY","Growth on the same period of the previous year","A","Annual","1997","1997","PC","Percentage","0","Units",,,8.59777015437392,,
"CPALTT01","Consumer prices: all items","ZAF","South Africa","GY","Growth on the same period of the previous year","A","Annual","1998","1998","PC","Percentage","0","Units",,,6.88055281342546,,
"CPALTT01","Consumer prices: all items","ZAF","South Africa","GY","Growth on the same period of the previous year","A","Annual","1999","1999","PC","Percentage","0","Units",,,5.18149071765031,,
"CPALTT01","Consumer prices: all items","ZAF","South Africa","GY","Growth on the same period of the previous year","A","Annual","2000","2000","PC","Percentage","0","Units",,,5.33895328415879,,
"CPALTT01","Consumer prices: all items","ZAF","South Africa","GY","Growth on the same period of the previous year","A","Annual","2001","2001","PC","Percentage","0","Units",,,5.70190063354448,,
"CPALTT01","Consumer prices: all items","ZAF","South Africa","GY","Growth on the same period of the previous year","A","Annual","2002","2002","PC","Percentage","0","Units",,,9.49470984539604,,
"CPALTT01","Consumer prices: all items","ZAF","South Africa","GY","Growth on the same period of the previous year","A","Annual","2003","2003","PC","Percentage","0","Units",,,5.67941924087716,,
"CPALTT01","Consumer prices: all items","ZAF","South Africa","GY","Growth on the same period of the previous year","A","Annual","2004","2004","PC","Percentage","0","Units",,,-0.692030942650086,,
"CPALTT01","Consumer prices: all items","ZAF","South Africa","GY","Growth on the same period of the previous year","A","Annual","2005","2005","PC","Percentage","0","Units",,,2.06285022270571,,
"CPALTT01","Consumer prices: all items","ZAF","South Africa","GY","Growth on the same period of the previous year","A","Annual","2006","2006","PC","Percentage","0","Units",,,3.24390636312444,,
"CPALTT01","Consumer prices: all items","ZAF","South Africa","GY","Growth on the same period of the previous year","A","Annual","2007","2007","PC","Percentage","0","Units",,,6.17780548142666,,
"CPALTT01","Consumer prices: all items","ZAF","South Africa","GY","Growth on the same period of the previous year","A","Annual","2008","2008","PC","Percentage","0","Units",,,10.0745755249181,,
"CPALTT01","Consumer prices: all items","ZAF","South Africa","GY","Growth on the same period of the previous year","A","Annual","2009","2009","PC","Percentage","0","Units",,,7.21531413612567,,
"CPALTT01","Consumer prices: all items","ZAF","South Africa","GY","Growth on the same period of the previous year","A","Annual","2010","2010","PC","Percentage","0","Units",,,4.08972989470471,,
"CPALTT01","Consumer prices: all items","ZAF","South Africa","GY","Growth on the same period of the previous year","A","Annual","2011","2011","PC","Percentage","0","Units",,,4.99926696965254,,
"CPALTT01","Consumer prices: all items","ZAF","South Africa","GY","Growth on the same period of the previous year","A","Annual","2012","2012","PC","Percentage","0","Units",,,5.72465791678302,,
"CPALTT01","Consumer prices: all items","ZAF","South Africa","GY","Growth on the same period of the previous year","A","Annual","2013","2013","PC","Percentage","0","Units",,,5.78446909667195,,
"CPALTT01","Consumer prices: all items","ZAF","South Africa","GY","Growth on the same period of the previous year","A","Annual","2014","2014","PC","Percentage","0","Units",,,6.12983770287144,,
"CPALTT01","Consumer prices: all items","ZAF","South Africa","GY","Growth on the same period of the previous year","A","Annual","2015","2015","PC","Percentage","0","Units",,,4.54064227737912,,
"CPALTT01","Consumer prices: all items","ZAF","South Africa","GY","Growth on the same period of the previous year","A","Annual","2016","2016","PC","Percentage","0","Units",,,6.57139642173962,,
"CPALTT01","Consumer prices: all items","ZAF","South Africa","GY","Growth on the same period of the previous year","A","Annual","2017","2017","PC","Percentage","0","Units",,,5.18424664766127,,
"CPALTT01","Consumer prices: all items","ZAF","South Africa","GY","Growth on the same period of the previous year","A","Annual","2018","2018","PC","Percentage","0","Units",,,4.51716522786589,,
"CPALTT01","Consumer prices: all items","ZAF","South Africa","GY","Growth on the same period of the previous year","A","Annual","2019","2019","PC","Percentage","0","Units",,,4.12024587014985,,
"CPALTT01","Consumer prices: all items","ZAF","South Africa","GY","Growth on the same period of the previous year","A","Annual","2020","2020","PC","Percentage","0","Units",,,3.2100359745411,,
"CPALTT01","Consumer prices: all items","ZAF","South Africa","GY","Growth on the same period of the previous year","A","Annual","2021","2021","PC","Percentage","0","Units",,,4.61167217803199,,
"CPALTT01","Consumer prices: all items","COL","Colombia","GY","Growth on the same period of the previous year","A","Annual","1993","1993","PC","Percentage","0","Units",,,22.4424815119145,,
"CPALTT01","Consumer prices: all items","COL","Colombia","GY","Growth on the same period of the previous year","A","Annual","1994","1994","PC","Percentage","0","Units",,,22.8462377317339,,
"CPALTT01","Consumer prices: all items","COL","Colombia","GY","Growth on the same period of the previous year","A","Annual","1995","1995","PC","Percentage","0","Units",,,20.8918023831472,,
"CPALTT01","Consumer prices: all items","COL","Colombia","GY","Growth on the same period of the previous year","A","Annual","1996","1996","PC","Percentage","0","Units",,,20.7975598734749,,
